customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
1089;Korney;Hess;Female;1988-09-17;Product Engineer;Property;Affluent Customer;N;No;0 Nevada Pass;2216;NSW;Australia;10
1090;Lorettalorna;;Female;1975-07-15;Computer Systems Analyst II;Telecommunications;Affluent Customer;N;No;06 Heffernan Junction;4074;QLD;Australia;7
1091;Keith;Housden;Male;1980-04-15;;Health;Mass Customer;N;No;04 Onsgard Center;2101;NSW;Australia;9
1092;Katlin;Creddon;Female;1935-08-22;VP Quality Control;Retail;Mass Customer;N;No;37 Division Way;2153;NSW;Australia;9
1093;Clarita;Penright;Female;1996-09-13;Business Systems Development Analyst;n/a;Affluent Customer;N;No;9623 Fisk Plaza;2164;NSW;Australia;8
1094;Shaughn;Salters;Male;1975-12-27;Dental Hygienist;Health;High Net Worth;N;No;9419 Homewood Way;2160;NSW;Australia;9
1095;Emelda;Gerler;Female;1958-08-29;Project Manager;Health;Mass Customer;N;No;26349 Spaight Junction;2756;NSW;Australia;8
1096;Jakie;Mungham;Male;1969-11-29;Software Test Engineer I;Health;High Net Worth;N;No;1063 Forest Avenue;4510;QLD;Australia;3
1097;Gwenora;Grabbam;Female;1968-01-31;Engineer II;Financial Services;Mass Customer;N;Yes;548 Dahle Lane;2075;NSW;Australia;11
1098;Maure;Crow;Female;1989-02-01;Administrative Assistant IV;Financial Services;Mass Customer;N;Yes;4 Barby Road;2647;NSW;Australia;3
1099;Jarrett;Maffia;Male;1975-01-13;Tax Accountant;Manufacturing;Affluent Customer;N;Yes;258 Luster Court;2154;NSW;Australia;10
1100;Cord;Braundt;Male;1983-01-02;Engineer I;Manufacturing;Mass Customer;N;No;22669 Lien Center;2565;NSW;Australia;6
1101;Haily;McWilliams;Female;1968-12-22;Senior Editor;n/a;Mass Customer;N;No;9 Autumn Leaf Court;2731;NSW;Australia;4
1102;Stephana;Puzey;Female;1976-08-17;Recruiting Manager;Manufacturing;Affluent Customer;N;No;9 Superior Plaza;3185;VIC;Australia;11
1103;Glynnis;Sailor;Female;1978-01-30;Financial Advisor;Financial Services;High Net Worth;N;Yes;86603 Dexter Road;2164;NSW;Australia;9
1104;Jewelle;Pincott;Female;1959-12-31;Programmer III;Retail;Mass Customer;N;No;8 Ridgeview Park;2323;NSW;Australia;5
1105;Sherman;McCusker;Male;1990-02-10;General Manager;n/a;Mass Customer;N;No;4754 Ramsey Junction;3130;VIC;Australia;9
1106;Sibyl;Bigmore;Female;1962-12-17;Software Consultant;Retail;Mass Customer;N;No;9 Dayton Alley;3757;VIC;Australia;7
1107;Maridel;Whitby;Female;1974-07-17;Social Worker;Health;High Net Worth;N;No;08 Carey Center;3284;VIC;Australia;6
1108;Ginnie;Farriar;Female;1962-03-06;Dental Hygienist;Health;Mass Customer;N;No;915 Thackeray Junction;2204;NSW;Australia;11
1109;Nestor;Billingsley;Male;1989-09-01;Web Developer II;Entertainment;High Net Worth;N;No;515 3rd Road;2037;NSW;Australia;12
1110;Lazar;Cherryman;Male;1991-03-17;Information Systems Manager;Retail;High Net Worth;N;No;184 Roth Pass;4211;QLD;Australia;7
1111;Zach;Maynard;Male;1960-03-04;Director of Sales;n/a;High Net Worth;N;Yes;84 Porter Alley;2153;NSW;Australia;10
1112;Jarrett;Chiplin;Male;1981-05-22;;n/a;Mass Customer;N;Yes;79494 Ruskin Circle;2527;NSW;Australia;9
1113;Dorie;Willock;Male;1992-06-24;Recruiter;Property;Mass Customer;N;No;98 Schiller Junction;2747;NSW;Australia;9
1114;Evonne;Southan;Female;1976-06-03;Structural Engineer;Retail;Mass Customer;N;No;20519 Katie Circle;2152;NSW;Australia;8
1115;Merola;Stutard;Female;1970-01-18;Account Coordinator;n/a;High Net Worth;N;Yes;2273 Oneill Place;2118;NSW;Australia;11
1116;Tori;Coche;Female;1974-06-26;Assistant Manager;Health;Mass Customer;N;Yes;03 6th Alley;2168;NSW;Australia;9
1117;Georgena;Guilaem;Female;1975-12-01;Quality Engineer;n/a;Affluent Customer;N;No;8548 Hanover Park;2067;NSW;Australia;11
1118;Colline;Coulman;Female;1975-12-19;Sales Representative;Retail;Mass Customer;N;Yes;4079 Lindbergh Center;3021;VIC;Australia;8
1119;Lemmy;Bennit;Male;1976-10-09;;Entertainment;Mass Customer;N;Yes;338 Grasskamp Lane;2573;NSW;Australia;7
1120;Jacquelyn;Rowlinson;Female;1980-08-31;Web Developer IV;Retail;Affluent Customer;N;No;0355 3rd Drive;2118;NSW;Australia;11
1121;Dione;Raithby;Female;1984-01-21;Registered Nurse;Health;Mass Customer;N;Yes;0182 Esker Center;2759;NSW;Australia;9
1122;Gerladina;Carney;Female;1985-12-19;;n/a;Mass Customer;N;No;48 Sheridan Road;3185;VIC;Australia;11
1123;Dominick;Downey;Male;1962-06-18;;Property;Mass Customer;N;No;1879 Mitchell Center;2206;NSW;Australia;10
1124;Eben;Threader;Male;1965-02-03;Health Coach III;Health;Affluent Customer;N;Yes;81114 7th Place;4869;QLD;Australia;4
1125;Raff;Everley;Male;1990-01-19;Software Test Engineer III;IT;Affluent Customer;N;No;1 Nevada Park;4226;QLD;Australia;8
1126;Atlante;Sonley;Female;1973-09-27;Executive Secretary;n/a;Mass Customer;N;No;6 Buell Point;2062;NSW;Australia;12
1127;Elly;Ormshaw;Female;1991-02-27;Physical Therapy Assistant;Financial Services;Mass Customer;N;No;4284 Debra Drive;4814;QLD;Australia;3
1128;Kirsten;Longman;Female;1992-04-12;Financial Advisor;Financial Services;Mass Customer;N;Yes;8 Hansons Street;3076;VIC;Australia;7
1129;Hercule;;Male;1977-06-29;VP Marketing;Entertainment;Mass Customer;N;Yes;7674 Roxbury Junction;4815;QLD;Australia;4
1130;Juli;Prine;Female;1964-12-06;Sales Associate;n/a;Mass Customer;N;No;771 Sugar Way;2076;NSW;Australia;11
1131;Sigmund;Barkworth;Male;1956-08-07;VP Marketing;n/a;Mass Customer;N;No;1792 Judy Road;2539;NSW;Australia;6
1132;Coriss;Darkott;Female;1985-08-01;Actuary;Financial Services;Affluent Customer;N;Yes;92 Melvin Hill;2147;NSW;Australia;9
1133;Forrester;McFetridge;Male;1968-01-26;;Manufacturing;Affluent Customer;N;No;592 Merry Lane;3184;VIC;Australia;3
1134;Sullivan;Scullion;Male;1994-09-30;Administrative Assistant IV;Financial Services;Affluent Customer;N;No;6 Dapin Park;4503;QLD;Australia;6
1135;Mireielle;Avrasin;Female;1980-05-03;Software Engineer IV;Financial Services;Mass Customer;N;Yes;03 Holmberg Park;4127;QLD;Australia;2
1136;Ivan;Blackhall;Male;1977-08-31;Executive Secretary;Property;High Net Worth;N;No;8587 Graceland Way;2206;NSW;Australia;10
1137;Jermayne;Hryniewicki;Male;1977-07-03;Business Systems Development Analyst;n/a;Mass Customer;N;No;91 Messerschmidt Trail;3162;VIC;Australia;11
1138;Elli;Loxdale;Female;1991-09-21;Statistician I;Retail;Mass Customer;N;Yes;5998 Bayside Terrace;2526;NSW;Australia;9
1139;Shellysheldon;Wickey;Male;1982-09-15;Editor;Manufacturing;Mass Customer;N;Yes;107 Moland Court;2579;NSW;Australia;5
1140;Deana;Rathbourne;Female;1986-02-25;Executive Secretary;n/a;Mass Customer;N;Yes;4439 7th Terrace;2177;NSW;Australia;9
1141;Shannah;Gritsaev;Female;1981-09-19;;Financial Services;High Net Worth;N;Yes;2272 Dennis Alley;3165;VIC;Australia;10
1142;Michal;Paiton;Male;1998-05-07;Desktop Support Technician;Telecommunications;Mass Customer;N;No;0 Scofield Plaza;3201;VIC;Australia;4
1143;Goraud;Boissieux;Male;1955-03-06;Office Assistant IV;Health;Mass Customer;N;Yes;51152 Brickson Park Crossing;2768;NSW;Australia;9
1144;Damon;Phelip;Male;1996-12-12;Environmental Specialist;Health;High Net Worth;N;Yes;4668 Coleman Street;2160;NSW;Australia;5
1145;Korella;Begin;Female;1965-09-26;;Property;Mass Customer;N;Yes;8 Moland Junction;2148;NSW;Australia;7
1146;Hadleigh;Birley;Male;1992-08-31;Assistant Professor;Financial Services;High Net Worth;N;No;1 Raven Junction;4502;QLD;Australia;4
1147;Tate;Studholme;Male;1968-07-09;Health Coach II;Entertainment;High Net Worth;N;Yes;40570 Acker Alley;2166;NSW;Australia;9
1148;Inigo;Ojeda;Male;1987-09-28;Statistician IV;Financial Services;High Net Worth;N;No;893 Petterle Trail;4551;QLD;Australia;10
1149;Ki;Odo;Female;1967-09-30;Developer III;n/a;Affluent Customer;N;Yes;84 Monument Terrace;4127;QLD;Australia;4
1150;Bernelle;Warwick;Female;1975-09-26;Information Systems Manager;Financial Services;Mass Customer;N;Yes;0103 Bay Junction;2222;NSW;Australia;11
1151;Brena;Amburgy;Female;1965-04-06;VP Product Management;Argiculture;High Net Worth;N;Yes;9618 Havey Place;2710;NSW;Australia;1
1152;Humfrid;Ducket;Male;1998-06-23;Business Systems Development Analyst;Financial Services;Mass Customer;N;Yes;098 Veith Hill;4510;QLD;Australia;3
1153;Mirilla;Lothlorien;Female;1995-01-17;Desktop Support Technician;Health;Mass Customer;N;Yes;03058 Shoshone Lane;2090;NSW;Australia;12
1154;Chase;Youd;Male;1974-11-24;Research Nurse;Health;Mass Customer;N;Yes;7975 Browning Plaza;3038;VIC;Australia;4
1155;Janetta;Hartrick;Female;1994-01-15;VP Marketing;Property;Mass Customer;N;Yes;154 Cambridge Point;3551;VIC;Australia;8
1156;Breena;Risebrow;Female;1997-10-16;Marketing Assistant;Argiculture;Mass Customer;N;Yes;3 Sachs Point;2250;NSW;Australia;7
1157;Saunder;Camerati;Male;1974-04-03;Research Nurse;Health;Affluent Customer;N;Yes;0386 Mayfield Way;4122;QLD;Australia;7
1158;Butch;Geertje;Male;1985-02-17;Senior Quality Engineer;n/a;Mass Customer;N;Yes;24 Merchant Plaza;3031;VIC;Australia;10
1159;Elbert;Bridgement;Male;1993-01-28;Librarian;Entertainment;Mass Customer;N;No;353 Oneill Park;3145;VIC;Australia;9
1160;Trisha;Nisuis;Female;1965-04-08;Speech Pathologist;IT;Affluent Customer;N;No;92867 Lukken Lane;3142;VIC;Australia;9
1161;Sibylle;Cutsforth;Female;1977-01-14;Senior Quality Engineer;Retail;Mass Customer;N;No;11 Corscot Plaza;2710;NSW;Australia;1
1162;Ambrose;Raiston;Male;1990-04-13;Marketing Assistant;n/a;Mass Customer;N;Yes;13 Buhler Plaza;2576;NSW;Australia;8
1163;Manolo;Dwire;Male;1981-11-13;Cost Accountant;Financial Services;High Net Worth;N;Yes;72673 Mayfield Trail;4209;QLD;Australia;6
1164;Gilligan;Mowat;Female;1977-01-09;Food Chemist;Health;Mass Customer;N;Yes;42739 Moose Pass;3442;VIC;Australia;8
1165;Fanni;Wakelin;Female;1993-06-23;Administrative Assistant IV;Financial Services;High Net Worth;N;No;3 Atwood Lane;2153;NSW;Australia;10
1166;Fannie;Devil;Female;1972-12-05;Quality Control Specialist;Health;Affluent Customer;N;No;378 Prentice Point;4064;QLD;Australia;9
1167;Elberta;Crickett;Female;1996-06-03;Software Test Engineer III;Health;Mass Customer;N;No;95 Forest Run Drive;4152;QLD;Australia;8
1168;Iosep;Shaddick;Male;1965-02-16;Pharmacist;Health;Affluent Customer;N;No;20 Main Road;2230;NSW;Australia;9
1169;Kessiah;Corden;Female;1967-08-09;Actuary;Financial Services;Mass Customer;N;Yes;71 Cherokee Hill;2127;NSW;Australia;7
1170;Lari;Rotte;Female;1964-11-30;Assistant Professor;IT;Mass Customer;N;Yes;698 Summer Ridge Way;2529;NSW;Australia;7
1171;Ilise;Solloway;Female;1971-08-15;Human Resources Manager;n/a;Affluent Customer;N;Yes;79 Grasskamp Center;2170;NSW;Australia;9
1172;Smith;Babbs;Male;1974-04-12;Recruiter;n/a;Mass Customer;N;Yes;6541 Dahle Junction;2212;NSW;Australia;9
1173;Gertie;Chaim;Female;1978-03-02;Statistician IV;Retail;High Net Worth;N;No;858 Swallow Parkway;2150;NSW;Australia;8
1174;Shellysheldon;Gooderridge;U;;Executive Secretary;IT;Mass Customer;N;No;0005 Independence Drive;2118;NSW;Australia;9
1175;Paige;Hodgin;Male;1985-09-22;Human Resources Manager;n/a;Mass Customer;N;No;525 Kedzie Street;4012;QLD;Australia;8
1176;Celia;Dockerty;Female;1976-01-16;Software Engineer IV;n/a;Affluent Customer;N;Yes;03890 Logan Court;2747;NSW;Australia;8
1177;Bobbette;Pozzi;Female;1953-08-31;Food Chemist;Health;Affluent Customer;N;Yes;8 Clyde Gallagher Court;4217;QLD;Australia;8
1178;Angelo;Byne;Male;1970-05-26;Pharmacist;Health;Mass Customer;N;No;62 Elka Terrace;2430;NSW;Australia;3
1179;Kerry;Pashenkov;Male;1988-08-15;Media Manager IV;Financial Services;High Net Worth;N;Yes;85931 Johnson Alley;3039;VIC;Australia;6
1180;Gaye;Quickenden;Female;1975-08-17;Account Representative I;Financial Services;Affluent Customer;N;No;63588 Clove Court;2017;NSW;Australia;9
1181;Brita;Plant;Female;1978-06-06;Tax Accountant;Argiculture;Mass Customer;N;No;86 Stang Way;2213;NSW;Australia;10
1182;Carolann;Ottiwill;Female;1975-01-11;Data Coordiator;IT;Mass Customer;N;Yes;84 Westridge Hill;2061;NSW;Australia;10
1183;Joe;Shalliker;Male;1958-11-14;Media Manager II;n/a;Affluent Customer;N;No;53740 Vera Parkway;3644;VIC;Australia;1
1184;Auberta;Teodori;Female;1968-10-07;Social Worker;Health;Mass Customer;N;No;2 Ramsey Parkway;2104;NSW;Australia;11
1185;Xena;Rossbrooke;Female;2000-07-23;VP Product Management;n/a;Mass Customer;N;Yes;651 Mesta Drive;3173;VIC;Australia;9
1186;Brantley;Cecchi;Male;1977-05-28;Help Desk Operator;Manufacturing;Affluent Customer;N;Yes;1 Merrick Parkway;2830;NSW;Australia;2
1187;Antonino;Hogben;Male;1998-10-21;;Financial Services;Mass Customer;N;No;135 Crest Line Drive;2044;NSW;Australia;10
1188;Sally;Cominoli;Female;1984-02-23;Statistician IV;n/a;Affluent Customer;N;Yes;63576 Anzinger Trail;2168;NSW;Australia;9
1189;Mart;Bazoche;Male;1988-08-29;Geologist I;Health;High Net Worth;N;Yes;05 Charing Cross Plaza;2320;NSW;Australia;5
1190;Sib;Gilby;Female;1968-09-07;Assistant Professor;Financial Services;Affluent Customer;N;Yes;261 Farmco Drive;4118;QLD;Australia;4
1191;Merrielle;Vegas;Female;1996-05-22;Director of Sales;n/a;Mass Customer;N;Yes;0 Northport Hill;3043;VIC;Australia;8
1192;Hollyanne;McCarter;Female;1969-12-12;VP Quality Control;Manufacturing;Mass Customer;N;No;894 Maple Wood Drive;2251;NSW;Australia;10
1193;Quintus;Whear;Male;1986-01-21;Safety Technician I;Retail;High Net Worth;N;No;05 Daystar Lane;2560;NSW;Australia;8
1194;Audry;Scurrey;Female;1992-03-25;Junior Executive;Telecommunications;Affluent Customer;N;No;81167 Division Hill;2873;NSW;Australia;1
1195;Ally;Folliott;Female;1978-03-22;VP Marketing;Telecommunications;Mass Customer;N;No;761 Bellgrove Lane;2541;NSW;Australia;7
1196;Phillie;Bradforth;Female;1998-03-19;Research Nurse;Health;Mass Customer;N;No;614 Shopko Trail;4350;QLD;Australia;3
1197;Isobel;Lampett;Female;1997-10-16;Professor;Financial Services;High Net Worth;N;Yes;1911 Waxwing Point;2761;NSW;Australia;9
1198;Alina;Rickson;Female;1973-09-30;Sales Representative;Retail;High Net Worth;N;No;0 Kedzie Junction;2155;NSW;Australia;10
1199;Ludovico;Bertot;Male;1958-06-14;VP Accounting;Financial Services;Affluent Customer;N;Yes;0108 Forster Parkway;4017;QLD;Australia;6
1200;Hedda;Lathom;Female;1974-04-30;Librarian;Entertainment;High Net Worth;N;No;466 Briar Crest Junction;2222;NSW;Australia;10
1201;Stephani;Mellhuish;Female;1955-11-28;;Manufacturing;Mass Customer;N;No;6072 Ridge Oak Junction;2222;NSW;Australia;10
1202;Rollie;;Male;1992-02-26;Sales Representative;Retail;Mass Customer;N;Yes;31445 Morningstar Drive;3429;VIC;Australia;5
1203;Claresta;Carnier;Female;1988-05-06;Technical Writer;Health;Affluent Customer;N;No;22619 Schurz Street;2321;NSW;Australia;4
1204;Trudy;Huffy;Female;1971-03-24;Senior Developer;Manufacturing;Affluent Customer;N;Yes;61 Kim Avenue;2079;NSW;Australia;10
1205;Barton;Baudts;Male;1978-06-05;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No;12103 Merchant Circle;3072;VIC;Australia;9
1206;Lucina;Metcalf;Female;1978-05-07;Paralegal;Financial Services;Mass Customer;N;No;3 Porter Center;2230;NSW;Australia;9
1207;Mabel;Marousek;Female;1997-09-25;Engineer IV;Health;Mass Customer;N;No;7 Luster Trail;2007;NSW;Australia;8
1208;Lira;Durn;Female;1983-12-26;Budget/Accounting Analyst IV;Financial Services;Mass Customer;N;No;7 Dahle Avenue;2620;NSW;Australia;9
1209;Jacky;Jerosch;Male;1977-09-06;Senior Developer;Property;High Net Worth;N;Yes;7 Magdeline Trail;3034;VIC;Australia;10
1210;Shandie;Sprigg;U;;Programmer II;IT;Mass Customer;N;No;275 Lindbergh Parkway;2086;NSW;Australia;11
1211;Gunar;Petasch;Male;1978-07-23;VP Sales;Financial Services;Affluent Customer;N;Yes;592 Tennessee Alley;2231;NSW;Australia;10
1212;Cindy;Freeborn;Female;1968-10-24;Legal Assistant;Property;Affluent Customer;N;No;0 American Ash Parkway;3175;VIC;Australia;7
1213;Matthieu;Schruur;Male;1973-10-21;Accounting Assistant II;n/a;High Net Worth;N;No;387 Pawling Drive;2580;NSW;Australia;4
1214;Martino;Shalcros;Male;1989-05-01;Internal Auditor;Property;High Net Worth;N;No;0 Evergreen Road;3037;VIC;Australia;7
1215;Dyann;Turbard;Female;1967-02-26;VP Quality Control;Manufacturing;Mass Customer;N;No;51529 Cascade Place;3550;VIC;Australia;4
1216;Frank;Vallerine;Female;1959-06-25;Software Test Engineer I;Telecommunications;Affluent Customer;N;Yes;457 Ryan Road;3218;VIC;Australia;7
1217;Dulcinea;Janssen;Female;1968-08-19;Structural Engineer;Manufacturing;High Net Worth;N;No;94219 Buell Circle;2020;NSW;Australia;9
1218;Marlie;Lister;Female;1982-01-09;;n/a;Mass Customer;N;Yes;267 Lukken Park;3930;VIC;Australia;9
1219;Kaine;Parkeson;Male;1971-11-04;;Financial Services;Mass Customer;N;No;54 Harbort Road;2480;NSW;Australia;7
1220;Paulie;Akerman;Male;1987-06-08;Editor;n/a;High Net Worth;N;No;81 American Place;2259;NSW;Australia;6
1221;Byrom;Draisey;Male;1995-09-25;VP Product Management;Health;High Net Worth;N;Yes;2388 Thackeray Place;3130;VIC;Australia;10
1222;Barbey;Ville;Female;1970-11-01;Account Executive;Property;Mass Customer;N;No;85957 Basil Way;3029;VIC;Australia;7
1223;Kristyn;;Female;1965-01-05;Senior Sales Associate;Manufacturing;Mass Customer;N;Yes;01 Cottonwood Junction;2285;NSW;Australia;7
1224;Aundrea;Reisenberg;Female;1977-04-04;Junior Executive;Manufacturing;Mass Customer;N;No;37 Sutherland Terrace;2830;NSW;Australia;4
1225;Arte;Witchell;Male;1988-01-22;Clinical Specialist;Health;Mass Customer;N;Yes;7929 Grasskamp Trail;2119;NSW;Australia;11
1226;Constantia;Sirr;Female;1981-03-16;Director of Sales;Health;Mass Customer;N;Yes;4 Hoard Pass;2153;NSW;Australia;9
1227;Carlina;Pencot;Female;1989-09-30;Software Engineer I;IT;Affluent Customer;N;Yes;2 Dunning Alley;2120;NSW;Australia;10
1228;Marti;Bisterfeld;Female;1962-04-27;Senior Cost Accountant;Financial Services;Affluent Customer;N;No;61949 7th Road;4573;QLD;Australia;8
1229;Sebastian;Trass;Male;2000-01-08;GIS Technical Architect;Manufacturing;Affluent Customer;N;Yes;26 Lotheville Court;2085;NSW;Australia;11
1230;Eben;Powley;Male;1985-07-24;;Financial Services;Mass Customer;N;Yes;3765 Mandrake Alley;2763;NSW;Australia;9
1231;Aloisia;Shawel;Female;1973-07-28;Social Worker;Health;Affluent Customer;N;No;67348 Lakewood Gardens Road;2852;NSW;Australia;2
1232;Stillmann;Wilfling;Male;1959-09-12;Help Desk Operator;Property;Affluent Customer;N;No;014 Birchwood Parkway;3030;VIC;Australia;7
1233;Keeley;Hawsby;Female;1978-07-07;;Retail;Affluent Customer;N;Yes;17357 Katie Center;3677;VIC;Australia;4
1234;Rancell;Yven;Male;1965-04-19;Geologist I;n/a;Mass Customer;N;No;5772 Kennedy Junction;3030;VIC;Australia;5
1235;Sharon;Cranage;Female;1969-02-28;Dental Hygienist;Health;Mass Customer;N;No;560 Melody Alley;4122;QLD;Australia;7
1236;Bryanty;Megarrell;Male;1974-05-21;Web Designer IV;Financial Services;High Net Worth;N;Yes;92 Waubesa Center;2760;NSW;Australia;8
1237;Junia;Humerstone;Female;1969-12-31;Research Nurse;Health;High Net Worth;N;No;359 Kropf Point;2750;NSW;Australia;9
1238;Steward;Beedham;Male;1978-06-01;Graphic Designer;n/a;Affluent Customer;N;Yes;75 Scott Place;3806;VIC;Australia;7
1239;Carroll;Cobbin;Male;1978-02-28;;n/a;Mass Customer;N;Yes;2 Eliot Lane;2155;NSW;Australia;11
1240;Pen;Earey;Female;1965-05-13;Sales Associate;Manufacturing;Mass Customer;N;Yes;3466 Truax Terrace;2127;NSW;Australia;8
1241;Lolly;Junkison;Female;1986-03-22;Pharmacist;Health;Affluent Customer;N;Yes;9 7th Terrace;2155;NSW;Australia;10
1242;Bartholomeo;Meeke;Male;1973-02-04;Human Resources Assistant III;Property;High Net Worth;N;Yes;65209 Merrick Avenue;4873;QLD;Australia;2
1243;Robbert;Blakey;Male;1953-08-09;Research Assistant II;Retail;Mass Customer;N;No;90351 Duke Junction;4820;QLD;Australia;1
1244;Glenn;Tinham;U;;Financial Analyst;Financial Services;Mass Customer;N;Yes;47 Glacier Hill Junction;4873;QLD;Australia;2
1245;Erin;Shawell;Male;1994-05-31;Product Engineer;Manufacturing;Affluent Customer;N;No;7978 Carberry Way;4817;QLD;Australia;2
1246;Ibrahim;Wibrew;Male;1993-08-10;;n/a;High Net Worth;N;No;795 Arapahoe Hill;4818;QLD;Australia;7
1247;Hildagarde;Eyrl;Female;1960-10-05;Geologist I;Entertainment;Affluent Customer;N;No;6 Lerdahl Plaza;4519;QLD;Australia;6
1248;Genia;Bartel;Female;1963-12-18;General Manager;n/a;Affluent Customer;N;Yes;60320 Emmet Road;4806;QLD;Australia;4
1249;Tabb;McKeowon;Male;1967-10-31;;Telecommunications;Mass Customer;N;No;11 Golf Pass;4805;QLD;Australia;2
1250;Jacklyn;Kewley;Female;2001-11-02;Help Desk Technician;Manufacturing;Mass Customer;N;No;563 Northport Drive;4701;QLD;Australia;1
1251;Codie;Arnecke;Male;1997-10-01;Desktop Support Technician;Property;Mass Customer;N;No;8 Eggendart Court;2478;NSW;Australia;9
1252;Les;Ellwood;Male;1965-01-16;Recruiting Manager;Manufacturing;Mass Customer;N;Yes;91336 Spenser Street;4560;QLD;Australia;6
1253;Mahalia;;Female;1996-08-19;Research Assistant I;Manufacturing;Mass Customer;N;No;33 Rockefeller Avenue;4740;QLD;Australia;2
